[16:19:47] INIT_CARD result=1 cards=1
[16:19:48] DISABLED_Z_HARD_LIMIT
[16:19:48] RESET_Z_AXIS
[16:19:53] MOVE_XY 32767 32767 SPEED=1000
[16:21:04] MOVE_XY 26549 57563 SPEED=1000000
[16:21:04] MOVE_XY 26587 57563 SPEED=1000000
[16:21:04] MOVE_XY 26624 57563 SPEED=1000000
[16:21:04] MOVE_XY 26662 57563 SPEED=1000000
[16:21:04] MOVE_XY 26700 57563 SPEED=1000000
[16:21:04] MOVE_XY 26737 57563 SPEED=1000000
[16:21:04] MOVE_XY 26775 57563 SPEED=1000000
[16:21:04] MOVE_XY 26812 57563 SPEED=1000000
[16:21:04] MOVE_XY 26850 57563 SPEED=1000000
[16:21:04] MOVE_XY 26887 57563 SPEED=1000000
[16:21:04] MOVE_XY 26925 57563 SPEED=1000000
[16:21:04] MOVE_XY 26962 57563 SPEED=1000000
[16:21:04] MOVE_XY 27000 57563 SPEED=1000000
[16:21:04] MOVE_XY 27038 57563 SPEED=1000000
[16:21:04] MOVE_XY 27075 57563 SPEED=1000000
[16:21:04] MOVE_XY 27113 57563 SPEED=1000000
[16:21:04] MOVE_XY 27150 57563 SPEED=1000000
[16:21:04] MOVE_XY 27188 57563 SPEED=1000000
[16:21:04] MOVE_XY 27225 57563 SPEED=1000000
[16:21:04] MOVE_XY 27263 57563 SPEED=1000000
[16:21:04] MOVE_XY 27300 57563 SPEED=1000000
[16:21:04] MOVE_XY 27338 57563 SPEED=1000000
[16:21:04] MOVE_XY 27376 57563 SPEED=1000000
[16:21:04] MOVE_XY 27413 57563 SPEED=1000000
[16:21:04] MOVE_XY 27451 57563 SPEED=1000000
[16:21:04] MOVE_XY 27488 57563 SPEED=1000000
[16:21:04] MOVE_XY 27526 57563 SPEED=1000000
[16:21:04] MOVE_XY 27563 57563 SPEED=1000000
[16:21:04] MOVE_XY 27601 57563 SPEED=1000000
[16:21:04] MOVE_XY 27638 57563 SPEED=1000000
[16:21:04] MOVE_XY 27676 57563 SPEED=1000000
[16:21:04] MOVE_XY 27713 57563 SPEED=1000000
[16:21:04] MOVE_XY 27751 57563 SPEED=1000000
[16:21:04] MOVE_XY 27789 57563 SPEED=1000000
[16:21:04] MOVE_XY 27826 57563 SPEED=1000000
[16:21:04] MOVE_XY 27864 57563 SPEED=1000000
[16:21:04] MOVE_XY 27901 57563 SPEED=1000000
[16:21:04] MOVE_XY 27939 57563 SPEED=1000000
[16:21:04] MOVE_XY 27976 57563 SPEED=1000000
[16:21:04] MOVE_XY 28014 57563 SPEED=1000000
[16:21:04] MOVE_XY 28051 57563 SPEED=1000000
[16:21:04] MOVE_XY 28089 57563 SPEED=1000000
[16:21:04] MOVE_XY 28127 57563 SPEED=1000000
[16:21:04] MOVE_XY 28164 57563 SPEED=1000000
[16:21:04] MOVE_XY 28202 57563 SPEED=1000000
[16:21:04] MOVE_XY 28239 57563 SPEED=1000000
[16:21:04] MOVE_XY 28277 57563 SPEED=1000000
[16:21:04] MOVE_XY 28314 57563 SPEED=1000000
[16:21:04] MOVE_XY 28352 57563 SPEED=1000000
[16:21:04] MOVE_XY 28389 57563 SPEED=1000000
[16:21:04] MOVE_XY 28427 57563 SPEED=1000000
[16:21:04] MOVE_XY 28465 57563 SPEED=1000000
[16:21:04] MOVE_XY 28502 57563 SPEED=1000000
[16:21:04] MOVE_XY 28540 57563 SPEED=1000000
[16:21:04] MOVE_XY 28577 57563 SPEED=1000000
[16:21:04] MOVE_XY 28615 57563 SPEED=1000000
[16:21:04] MOVE_XY 28652 57563 SPEED=1000000
[16:21:04] MOVE_XY 28690 57563 SPEED=1000000
[16:21:04] MOVE_XY 28727 57563 SPEED=1000000
[16:21:04] MOVE_XY 28765 57563 SPEED=1000000
[16:21:04] MOVE_XY 28803 57563 SPEED=1000000
[16:21:04] MOVE_XY 28840 57563 SPEED=1000000
[16:21:04] MOVE_XY 28878 57563 SPEED=1000000
[16:21:04] MOVE_XY 28915 57563 SPEED=1000000
[16:21:04] MOVE_XY 28953 57563 SPEED=1000000
[16:21:04] MOVE_XY 28990 57563 SPEED=1000000
[16:21:04] MOVE_XY 29028 57563 SPEED=1000000
[16:21:04] MOVE_XY 29065 57563 SPEED=1000000
[16:21:04] MOVE_XY 29103 57563 SPEED=1000000
[16:21:04] MOVE_XY 29140 57563 SPEED=1000000
[16:21:04] MOVE_XY 29178 57563 SPEED=1000000
[16:21:04] MOVE_XY 29216 57563 SPEED=1000000
[16:21:04] MOVE_XY 29253 57563 SPEED=1000000
[16:21:04] MOVE_XY 29291 57563 SPEED=1000000
[16:21:04] MOVE_XY 29328 57563 SPEED=1000000
[16:21:04] MOVE_XY 29366 57563 SPEED=1000000
[16:21:04] MOVE_XY 29403 57563 SPEED=1000000
[16:21:04] MOVE_XY 29441 57563 SPEED=1000000
[16:21:04] MOVE_XY 29478 57563 SPEED=1000000
[16:21:04] MOVE_XY 29516 57563 SPEED=1000000
[16:21:04] MOVE_XY 29554 57563 SPEED=1000000
[16:21:04] MOVE_XY 29591 57563 SPEED=1000000
[16:21:04] MOVE_XY 29629 57563 SPEED=1000000
[16:21:04] MOVE_XY 29666 57563 SPEED=1000000
[16:21:04] MOVE_XY 29704 57563 SPEED=1000000
[16:21:04] MOVE_XY 29741 57563 SPEED=1000000
[16:21:04] MOVE_XY 29779 57563 SPEED=1000000
[16:21:04] MOVE_XY 29816 57563 SPEED=1000000
[16:21:04] MOVE_XY 29854 57563 SPEED=1000000
[16:21:04] MOVE_XY 29892 57563 SPEED=1000000
[16:21:04] MOVE_XY 29929 57563 SPEED=1000000
[16:21:04] MOVE_XY 29967 57563 SPEED=1000000
[16:21:04] MOVE_XY 30004 57563 SPEED=1000000
[16:21:04] MOVE_XY 30042 57563 SPEED=1000000
[16:21:04] MOVE_XY 30079 57563 SPEED=1000000
[16:21:04] MOVE_XY 30117 57563 SPEED=1000000
[16:21:04] MOVE_XY 30154 57563 SPEED=1000000
[16:21:04] MOVE_XY 30192 57563 SPEED=1000000
[16:21:04] MOVE_XY 30230 57563 SPEED=1000000
[16:21:04] MOVE_XY 30267 57563 SPEED=1000000
[16:21:04] MOVE_XY 30305 57563 SPEED=1000000
[16:21:04] MOVE_XY 30342 57563 SPEED=1000000
[16:21:04] MOVE_XY 30380 57563 SPEED=1000000
[16:21:04] MOVE_XY 30417 57563 SPEED=1000000
[16:21:04] MOVE_XY 30455 57563 SPEED=1000000
[16:21:04] MOVE_XY 30492 57563 SPEED=1000000
[16:21:04] MOVE_XY 30530 57563 SPEED=1000000
[16:21:04] MOVE_XY 30568 57563 SPEED=1000000
[16:21:04] MOVE_XY 30605 57563 SPEED=1000000
[16:21:04] MOVE_XY 30643 57563 SPEED=1000000
[16:21:04] MOVE_XY 30680 57563 SPEED=1000000
[16:21:04] MOVE_XY 30718 57563 SPEED=1000000
[16:21:04] MOVE_XY 30755 57563 SPEED=1000000
[16:21:04] MOVE_XY 30793 57563 SPEED=1000000
[16:21:04] MOVE_XY 30830 57563 SPEED=1000000
[16:21:04] MOVE_XY 30868 57563 SPEED=1000000
[16:21:04] MOVE_XY 30905 57563 SPEED=1000000
[16:21:04] MOVE_XY 30943 57563 SPEED=1000000
[16:21:04] MOVE_XY 30981 57563 SPEED=1000000
[16:21:04] MOVE_XY 31018 57563 SPEED=1000000
[16:21:04] MOVE_XY 31056 57563 SPEED=1000000
[16:21:04] MOVE_XY 31093 57563 SPEED=1000000
[16:21:04] MOVE_XY 31131 57563 SPEED=1000000
[16:21:04] MOVE_XY 31168 57563 SPEED=1000000
[16:21:04] MOVE_XY 31206 57563 SPEED=1000000
[16:21:04] MOVE_XY 31243 57563 SPEED=1000000
[16:21:04] MOVE_XY 31281 57563 SPEED=1000000
[16:21:04] MOVE_XY 31319 57563 SPEED=1000000
[16:21:04] MOVE_XY 31356 57563 SPEED=1000000
[16:21:04] MOVE_XY 31394 57563 SPEED=1000000
[16:21:04] MOVE_XY 31431 57563 SPEED=1000000
[16:21:04] MOVE_XY 31469 57563 SPEED=1000000
[16:21:04] MOVE_XY 31506 57563 SPEED=1000000
[16:21:04] MOVE_XY 31544 57563 SPEED=1000000
[16:21:04] MOVE_XY 31581 57563 SPEED=1000000
[16:21:04] MOVE_XY 31619 57563 SPEED=1000000
[16:21:04] MOVE_XY 31657 57563 SPEED=1000000
[16:21:04] MOVE_XY 31694 57563 SPEED=1000000
[16:21:04] MOVE_XY 31732 57563 SPEED=1000000
[16:21:04] MOVE_XY 31769 57563 SPEED=1000000
[16:21:04] MOVE_XY 31807 57563 SPEED=1000000
[16:21:04] MOVE_XY 31844 57563 SPEED=1000000
[16:21:04] MOVE_XY 31882 57563 SPEED=1000000
[16:21:04] MOVE_XY 31919 57563 SPEED=1000000
[16:21:04] MOVE_XY 31957 57563 SPEED=1000000
[16:21:04] MOVE_XY 31995 57563 SPEED=1000000
[16:21:04] MOVE_XY 32032 57563 SPEED=1000000
[16:21:04] MOVE_XY 32070 57563 SPEED=1000000
[16:21:04] MOVE_XY 32107 57563 SPEED=1000000
[16:21:04] MOVE_XY 32145 57563 SPEED=1000000
[16:21:04] MOVE_XY 32182 57563 SPEED=1000000
[16:21:04] MOVE_XY 32220 57563 SPEED=1000000
[16:21:04] MOVE_XY 32257 57563 SPEED=1000000
[16:21:04] MOVE_XY 32295 57563 SPEED=1000000
[16:21:04] MOVE_XY 32332 57563 SPEED=1000000
[16:21:04] MOVE_XY 32370 57563 SPEED=1000000
[16:21:04] MOVE_XY 32408 57563 SPEED=1000000
[16:21:04] MOVE_XY 32445 57563 SPEED=1000000
[16:21:04] MOVE_XY 32483 57563 SPEED=1000000
[16:21:04] MOVE_XY 32520 57563 SPEED=1000000
[16:21:04] MOVE_XY 32558 57563 SPEED=1000000
[16:21:04] MOVE_XY 32595 57563 SPEED=1000000
[16:21:04] MOVE_XY 32633 57563 SPEED=1000000
[16:21:04] MOVE_XY 32670 57563 SPEED=1000000
[16:21:04] MOVE_XY 32708 57563 SPEED=1000000
[16:21:04] MOVE_XY 32746 57563 SPEED=1000000
[16:21:04] MOVE_XY 32783 57563 SPEED=1000000
[16:21:04] MOVE_XY 32821 57563 SPEED=1000000
[16:21:04] MOVE_XY 32858 57563 SPEED=1000000
[16:21:04] MOVE_XY 32896 57563 SPEED=1000000
[16:21:04] MOVE_XY 32933 57563 SPEED=1000000
[16:21:04] MOVE_XY 32971 57563 SPEED=1000000
[16:21:04] MOVE_XY 33008 57563 SPEED=1000000
[16:21:04] MOVE_XY 33046 57563 SPEED=1000000
[16:21:04] MOVE_XY 33084 57563 SPEED=1000000
[16:21:04] MOVE_XY 33121 57563 SPEED=1000000
[16:21:04] MOVE_XY 33159 57563 SPEED=1000000
[16:21:04] MOVE_XY 33196 57563 SPEED=1000000
[16:21:04] MOVE_XY 33234 57563 SPEED=1000000
[16:21:04] MOVE_XY 33271 57563 SPEED=1000000
[16:21:04] MOVE_XY 33309 57563 SPEED=1000000
[16:21:04] MOVE_XY 33346 57563 SPEED=1000000
[16:21:04] MOVE_XY 33384 57563 SPEED=1000000
[16:21:04] MOVE_XY 33422 57563 SPEED=1000000
[16:21:04] MOVE_XY 33459 57563 SPEED=1000000
[16:21:04] MOVE_XY 33497 57563 SPEED=1000000
[16:21:04] MOVE_XY 33534 57563 SPEED=1000000
[16:21:04] MOVE_XY 33572 57563 SPEED=1000000
[16:21:04] MOVE_XY 33609 57563 SPEED=1000000
[16:21:04] MOVE_XY 33647 57563 SPEED=1000000
[16:21:04] MOVE_XY 33684 57563 SPEED=1000000
[16:21:04] MOVE_XY 33722 57563 SPEED=1000000
[16:21:04] MOVE_XY 33759 57563 SPEED=1000000
[16:21:04] MOVE_XY 33797 57563 SPEED=1000000
[16:21:04] MOVE_XY 33835 57563 SPEED=1000000
[16:21:04] MOVE_XY 33872 57563 SPEED=1000000
[16:21:04] MOVE_XY 33910 57563 SPEED=1000000
[16:21:04] MOVE_XY 33947 57563 SPEED=1000000
[16:21:04] MOVE_XY 33985 57563 SPEED=1000000
[16:21:04] MOVE_XY 34022 57563 SPEED=1000000
[16:21:04] MOVE_XY 34060 57563 SPEED=1000000
[16:21:04] MOVE_XY 34097 57563 SPEED=1000000
[16:21:04] MOVE_XY 34135 57563 SPEED=1000000
[16:21:04] MOVE_XY 34173 57563 SPEED=1000000
[16:21:04] MOVE_XY 34210 57563 SPEED=1000000
[16:21:04] MOVE_XY 34248 57563 SPEED=1000000
[16:21:04] MOVE_XY 34285 57563 SPEED=1000000
[16:21:04] MOVE_XY 34323 57563 SPEED=1000000
[16:21:04] MOVE_XY 34360 57563 SPEED=1000000
[16:21:04] MOVE_XY 34398 57563 SPEED=1000000
[16:21:04] MOVE_XY 34435 57563 SPEED=1000000
[16:21:04] MOVE_XY 34473 57563 SPEED=1000000
[16:21:04] MOVE_XY 34511 57563 SPEED=1000000
[16:21:04] MOVE_XY 34548 57563 SPEED=1000000
[16:21:04] MOVE_XY 34586 57563 SPEED=1000000
[16:21:04] MOVE_XY 34623 57563 SPEED=1000000
[16:21:04] MOVE_XY 34661 57563 SPEED=1000000
[16:21:04] MOVE_XY 34698 57563 SPEED=1000000
[16:21:04] MOVE_XY 34736 57563 SPEED=1000000
[16:21:04] MOVE_XY 34773 57563 SPEED=1000000
[16:21:04] MOVE_XY 34811 57563 SPEED=1000000
[16:21:04] MOVE_XY 34849 57563 SPEED=1000000
[16:21:04] MOVE_XY 34886 57563 SPEED=1000000
[16:21:04] MOVE_XY 34924 57563 SPEED=1000000
[16:21:04] MOVE_XY 34961 57563 SPEED=1000000
[16:21:04] MOVE_XY 34999 57563 SPEED=1000000
[16:21:04] MOVE_XY 35036 57563 SPEED=1000000
[16:21:04] MOVE_XY 35074 57563 SPEED=1000000
[16:21:04] MOVE_XY 35111 57563 SPEED=1000000
[16:21:04] MOVE_XY 35149 57563 SPEED=1000000
[16:21:04] MOVE_XY 35187 57563 SPEED=1000000
[16:21:04] MOVE_XY 35224 57563 SPEED=1000000
[16:21:04] MOVE_XY 35262 57563 SPEED=1000000
[16:21:04] MOVE_XY 35299 57563 SPEED=1000000
[16:21:04] MOVE_XY 35337 57563 SPEED=1000000
[16:21:04] MOVE_XY 35374 57563 SPEED=1000000
[16:21:04] MOVE_XY 35412 57563 SPEED=1000000
[16:21:04] MOVE_XY 35449 57563 SPEED=1000000
[16:21:04] MOVE_XY 35487 57563 SPEED=1000000
[16:21:04] MOVE_XY 35524 57563 SPEED=1000000
[16:21:04] MOVE_XY 35562 57563 SPEED=1000000
[16:21:04] MOVE_XY 35600 57563 SPEED=1000000
[16:21:04] MOVE_XY 35637 57563 SPEED=1000000
[16:21:04] MOVE_XY 35675 57563 SPEED=1000000
[16:21:04] MOVE_XY 35712 57563 SPEED=1000000
[16:21:04] MOVE_XY 35750 57563 SPEED=1000000
[16:21:04] MOVE_XY 35787 57563 SPEED=1000000
[16:21:04] MOVE_XY 35825 57563 SPEED=1000000
[16:21:04] MOVE_XY 35862 57563 SPEED=1000000
[16:21:04] MOVE_XY 35900 57563 SPEED=1000000
[16:21:04] MOVE_XY 35938 57563 SPEED=1000000
[16:21:04] MOVE_XY 35975 57563 SPEED=1000000
[16:21:04] MOVE_XY 36013 57563 SPEED=1000000
[16:21:04] MOVE_XY 36050 57563 SPEED=1000000
[16:21:04] MOVE_XY 36088 57563 SPEED=1000000
[16:21:04] MOVE_XY 36125 57563 SPEED=1000000
[16:21:04] MOVE_XY 36163 57563 SPEED=1000000
[16:21:04] MOVE_XY 36200 57563 SPEED=1000000
[16:21:04] MOVE_XY 36238 57563 SPEED=1000000
[16:21:04] MOVE_XY 36276 57563 SPEED=1000000
[16:21:04] MOVE_XY 36313 57563 SPEED=1000000
[16:21:04] MOVE_XY 36351 57563 SPEED=1000000
[16:21:04] MOVE_XY 36388 57563 SPEED=1000000
[16:21:04] MOVE_XY 36426 57563 SPEED=1000000
[16:21:04] MOVE_XY 36463 57563 SPEED=1000000
[16:21:04] MOVE_XY 36501 57563 SPEED=1000000
[16:21:04] MOVE_XY 36538 57563 SPEED=1000000
[16:21:04] MOVE_XY 36576 57563 SPEED=1000000
[16:21:04] MOVE_XY 36614 57563 SPEED=1000000
[16:21:04] MOVE_XY 36651 57563 SPEED=1000000
[16:21:04] MOVE_XY 36689 57563 SPEED=1000000
[16:21:04] MOVE_XY 36726 57563 SPEED=1000000
[16:21:04] MOVE_XY 36764 57563 SPEED=1000000
[16:21:04] MOVE_XY 36801 57563 SPEED=1000000
[16:21:04] MOVE_XY 36839 57563 SPEED=1000000
[16:21:04] MOVE_XY 36876 57563 SPEED=1000000
[16:21:04] MOVE_XY 36914 57563 SPEED=1000000
[16:21:04] MOVE_XY 36951 57563 SPEED=1000000
[16:21:04] MOVE_XY 36989 57563 SPEED=1000000
[16:21:04] MOVE_XY 37027 57563 SPEED=1000000
[16:21:04] MOVE_XY 37064 57563 SPEED=1000000
[16:21:04] MOVE_XY 37102 57563 SPEED=1000000
[16:21:04] MOVE_XY 37139 57563 SPEED=1000000
[16:21:04] MOVE_XY 37177 57563 SPEED=1000000
[16:21:04] MOVE_XY 37214 57563 SPEED=1000000
[16:21:04] MOVE_XY 37252 57563 SPEED=1000000
[16:21:04] MOVE_XY 37289 57563 SPEED=1000000
[16:21:04] MOVE_XY 37327 57563 SPEED=1000000
[16:21:04] MOVE_XY 37365 57563 SPEED=1000000
[16:21:04] MOVE_XY 37402 57563 SPEED=1000000
[16:21:04] MOVE_XY 37440 57563 SPEED=1000000
[16:21:04] MOVE_XY 37477 57563 SPEED=1000000
[16:21:04] MOVE_XY 37515 57563 SPEED=1000000
[16:21:04] MOVE_XY 37552 57563 SPEED=1000000
[16:21:04] MOVE_XY 37590 57563 SPEED=1000000
[16:21:04] MOVE_XY 37627 57563 SPEED=1000000
[16:21:05] MOVE_XY 37665 57563 SPEED=1000000
[16:21:05] MOVE_XY 37703 57563 SPEED=1000000
[16:21:05] MOVE_XY 37740 57563 SPEED=1000000
[16:21:05] MOVE_XY 37778 57563 SPEED=1000000
[16:21:05] MOVE_XY 37815 57563 SPEED=1000000
[16:21:05] MOVE_XY 37853 57563 SPEED=1000000
[16:21:05] MOVE_XY 37890 57563 SPEED=1000000
[16:21:05] MOVE_XY 37928 57563 SPEED=1000000
[16:21:05] MOVE_XY 37965 57563 SPEED=1000000
[16:21:05] MOVE_XY 38003 57563 SPEED=1000000
[16:21:05] MOVE_XY 38041 57563 SPEED=1000000
[16:21:05] MOVE_XY 38078 57563 SPEED=1000000
[16:21:05] MOVE_XY 38116 57563 SPEED=1000000
[16:21:05] MOVE_XY 38153 57563 SPEED=1000000
[16:21:05] MOVE_XY 38191 57563 SPEED=1000000
[16:21:05] MOVE_XY 38228 57563 SPEED=1000000
[16:21:05] MOVE_XY 38266 57563 SPEED=1000000
[16:21:05] MOVE_XY 38303 57563 SPEED=1000000
[16:21:05] MOVE_XY 38341 57563 SPEED=1000000
[16:21:05] MOVE_XY 38378 57563 SPEED=1000000
[16:21:05] MOVE_XY 38416 57563 SPEED=1000000
[16:21:05] MOVE_XY 38454 57563 SPEED=1000000
[16:21:05] MOVE_XY 38491 57563 SPEED=1000000
[16:21:05] MOVE_XY 38529 57563 SPEED=1000000
[16:21:05] MOVE_XY 38566 57563 SPEED=1000000
[16:21:05] MOVE_XY 38604 57563 SPEED=1000000
[16:21:05] MOVE_XY 38641 57563 SPEED=1000000
[16:21:05] MOVE_XY 38679 57563 SPEED=1000000
[16:21:05] MOVE_XY 38716 57563 SPEED=1000000
[16:21:05] MOVE_XY 38754 57563 SPEED=1000000
[16:21:05] MOVE_XY 38792 57563 SPEED=1000000
[16:21:05] MOVE_XY 38829 57563 SPEED=1000000
[16:21:05] MOVE_XY 38867 57563 SPEED=1000000
[16:21:05] MOVE_XY 38904 57563 SPEED=1000000
[16:21:05] MOVE_XY 38942 57563 SPEED=1000000
[16:21:05] MOVE_XY 38979 57563 SPEED=1000000
[16:21:05] MOVE_XY 39017 57563 SPEED=1000000
[16:21:05] MOVE_XY 39054 57563 SPEED=1000000
[16:21:05] MOVE_XY 39092 57563 SPEED=1000000
[16:21:05] MOVE_XY 39130 57563 SPEED=1000000
[16:21:05] MOVE_XY 39167 57563 SPEED=1000000
[16:21:05] MOVE_XY 39205 57563 SPEED=1000000
[16:21:05] MOVE_XY 39242 57563 SPEED=1000000
[16:21:05] MOVE_XY 39280 57563 SPEED=1000000
[16:21:05] MOVE_XY 39317 57563 SPEED=1000000
[16:21:05] MOVE_XY 39355 57563 SPEED=1000000
[16:21:05] MOVE_XY 39392 57563 SPEED=1000000
[16:21:05] MOVE_XY 39430 57563 SPEED=1000000
[16:21:05] MOVE_XY 39468 57563 SPEED=1000000
[16:21:05] MOVE_XY 39505 57563 SPEED=1000000
[16:21:05] MOVE_XY 39543 57563 SPEED=1000000
[16:21:05] MOVE_XY 39580 57563 SPEED=1000000
[16:21:05] MOVE_XY 39618 57563 SPEED=1000000
[16:21:05] MOVE_XY 39655 57563 SPEED=1000000
[16:21:05] MOVE_XY 39693 57563 SPEED=1000000
[16:21:05] MOVE_XY 39730 57563 SPEED=1000000
[16:21:05] MOVE_XY 39768 57563 SPEED=1000000
[16:21:05] MOVE_XY 39805 57563 SPEED=1000000
[16:21:05] MOVE_XY 39843 57563 SPEED=1000000
[16:21:05] MOVE_XY 39881 57563 SPEED=1000000
[16:21:05] MOVE_XY 39918 57563 SPEED=1000000
[16:21:05] MOVE_XY 39956 57563 SPEED=1000000
[16:21:05] MOVE_XY 39993 57563 SPEED=1000000
[16:21:05] MOVE_XY 40031 57563 SPEED=1000000
[16:21:05] MOVE_XY 40068 57563 SPEED=1000000
[16:21:05] MOVE_XY 40106 57563 SPEED=1000000
[16:21:05] MOVE_XY 40143 57563 SPEED=1000000
[16:21:05] MOVE_XY 40181 57563 SPEED=1000000
[16:21:05] MOVE_XY 40219 57563 SPEED=1000000
[16:21:05] MOVE_XY 40256 57563 SPEED=1000000
[16:21:05] MOVE_XY 40294 57563 SPEED=1000000
[16:21:05] MOVE_XY 40331 57563 SPEED=1000000
[16:21:05] MOVE_XY 40369 57563 SPEED=1000000
[16:21:05] MOVE_XY 40406 57563 SPEED=1000000
[16:21:05] MOVE_XY 40444 57563 SPEED=1000000
[16:21:05] MOVE_XY 40481 57563 SPEED=1000000
[16:21:05] MOVE_XY 40519 57563 SPEED=1000000
[16:21:05] MOVE_XY 40557 57563 SPEED=1000000
[16:21:05] MOVE_XY 40594 57563 SPEED=1000000
[16:21:05] MOVE_XY 40632 57563 SPEED=1000000
[16:21:05] MOVE_XY 40669 57563 SPEED=1000000
[16:21:05] MOVE_XY 40707 57563 SPEED=1000000
[16:21:05] MOVE_XY 40744 57563 SPEED=1000000
[16:21:05] MOVE_XY 40782 57563 SPEED=1000000
[16:21:05] MOVE_XY 40819 57563 SPEED=1000000
[16:21:05] MOVE_XY 40857 57563 SPEED=1000000
[16:21:05] MOVE_XY 40895 57563 SPEED=1000000
[16:21:05] MOVE_XY 40932 57563 SPEED=1000000
[16:21:05] MOVE_XY 40970 57563 SPEED=1000000
[16:21:05] MOVE_XY 41007 57563 SPEED=1000000
[16:21:05] MOVE_XY 41045 57563 SPEED=1000000
[16:21:05] MOVE_XY 41082 57563 SPEED=1000000
[16:21:05] MOVE_XY 41120 57563 SPEED=1000000
[16:21:05] MOVE_XY 41157 57563 SPEED=1000000
[16:21:05] MOVE_XY 41195 57563 SPEED=1000000
[16:21:05] MOVE_XY 41233 57563 SPEED=1000000
[16:21:05] MOVE_XY 41270 57563 SPEED=1000000
[16:21:05] MOVE_XY 41308 57563 SPEED=1000000
[16:21:05] MOVE_XY 41345 57563 SPEED=1000000
[16:21:05] MOVE_XY 41383 57563 SPEED=1000000
[16:21:05] MOVE_XY 41420 57563 SPEED=1000000
[16:21:05] MOVE_XY 41458 57563 SPEED=1000000
[16:21:05] MOVE_XY 41495 57563 SPEED=1000000
[16:21:05] MOVE_XY 41533 57563 SPEED=1000000
[16:21:05] MOVE_XY 41570 57563 SPEED=1000000
[16:21:05] MOVE_XY 41608 57563 SPEED=1000000
[16:21:05] MOVE_XY 41646 57563 SPEED=1000000
[16:21:05] MOVE_XY 41683 57563 SPEED=1000000
[16:21:05] MOVE_XY 41721 57563 SPEED=1000000
[16:21:05] MOVE_XY 41758 57563 SPEED=1000000
[16:21:05] MOVE_XY 41796 57563 SPEED=1000000
[16:21:05] MOVE_XY 41833 57563 SPEED=1000000
[16:21:05] MOVE_XY 41871 57563 SPEED=1000000
[16:21:05] MOVE_XY 41908 57563 SPEED=1000000
[16:21:05] MOVE_XY 41946 57563 SPEED=1000000
[16:21:05] MOVE_XY 41984 57563 SPEED=1000000
[16:21:05] MOVE_XY 42021 57563 SPEED=1000000
[16:21:05] MOVE_XY 42059 57563 SPEED=1000000
[16:21:05] MOVE_XY 42096 57563 SPEED=1000000
[16:21:05] MOVE_XY 42134 57563 SPEED=1000000
[16:21:05] MOVE_XY 42171 57563 SPEED=1000000
[16:21:05] MOVE_XY 42209 57563 SPEED=1000000
[16:21:05] MOVE_XY 42246 57563 SPEED=1000000
[16:21:05] MOVE_XY 42284 57563 SPEED=1000000
[16:21:05] MOVE_XY 42322 57563 SPEED=1000000
[16:21:05] MOVE_XY 42359 57563 SPEED=1000000
[16:21:05] MOVE_XY 42397 57563 SPEED=1000000
[16:21:05] MOVE_XY 42434 57563 SPEED=1000000
[16:21:05] MOVE_XY 42472 57563 SPEED=1000000
[16:21:05] MOVE_XY 42509 57563 SPEED=1000000
[16:21:05] MOVE_XY 42547 57563 SPEED=1000000
[16:21:05] MOVE_XY 42584 57563 SPEED=1000000
[16:21:05] MOVE_XY 42622 57563 SPEED=1000000
[16:21:05] MOVE_XY 42660 57563 SPEED=1000000
[16:21:05] MOVE_XY 42697 57563 SPEED=1000000
[16:21:05] MOVE_XY 42735 57563 SPEED=1000000
[16:21:05] MOVE_XY 42772 57563 SPEED=1000000
[16:21:05] MOVE_XY 42810 57563 SPEED=1000000
[16:21:05] MOVE_XY 42847 57563 SPEED=1000000
[16:21:05] MOVE_XY 42885 57563 SPEED=1000000
[16:21:05] MOVE_XY 42922 57563 SPEED=1000000
[16:21:05] MOVE_XY 42960 57563 SPEED=1000000
[16:21:05] MOVE_XY 42997 57563 SPEED=1000000
[16:21:05] MOVE_XY 43035 57563 SPEED=1000000
[16:21:05] MOVE_XY 43073 57563 SPEED=1000000
[16:21:05] MOVE_XY 43110 57563 SPEED=1000000
[16:21:05] MOVE_XY 43148 57563 SPEED=1000000
[16:21:05] MOVE_XY 43185 57563 SPEED=1000000
[16:21:05] MOVE_XY 43223 57563 SPEED=1000000
[16:21:05] MOVE_XY 43260 57563 SPEED=1000000
[16:21:05] MOVE_XY 43298 57563 SPEED=1000000
[16:21:05] MOVE_XY 43335 57563 SPEED=1000000
[16:21:05] MOVE_XY 43373 57563 SPEED=1000000
[16:21:05] MOVE_XY 43411 57563 SPEED=1000000
[16:21:05] MOVE_XY 43448 57563 SPEED=1000000
[16:21:05] MOVE_XY 43486 57563 SPEED=1000000
[16:21:05] MOVE_XY 43523 57563 SPEED=1000000
[16:21:05] MOVE_XY 43561 57563 SPEED=1000000
[16:21:05] MOVE_XY 43598 57563 SPEED=1000000
[16:21:05] MOVE_XY 43636 57563 SPEED=1000000
[16:21:05] MOVE_XY 43673 57563 SPEED=1000000
[16:21:05] MOVE_XY 43711 57563 SPEED=1000000
[16:21:05] MOVE_XY 43749 57563 SPEED=1000000
[16:21:05] MOVE_XY 43786 57563 SPEED=1000000
[16:21:05] MOVE_XY 43824 57563 SPEED=1000000
[16:21:05] MOVE_XY 43861 57563 SPEED=1000000
[16:21:05] MOVE_XY 43899 57563 SPEED=1000000
